"subject" "activity" "V1" "NA"
0.27694893 "SITTING" 28 -0.017632419
0.27695015 "STANDING" 26 -0.032315093
0.27695479 "STANDING" 19 -0.015632652
0.27695584 "SITTING" 16 -0.017128473
0.27695929 "STANDING" 5 -0.0030107488
0.2769593 "SITTING" 25 -0.0078806178
0.2769653 "SITTING" 17 -0.01933093
0.27696651 "STANDING" 25 -0.018271807
0.27696654 "SITTING" 10 -0.016500492
0.27697159 "LAYING" 21 -0.017187445
0.27697207 "SITTING" 10 -0.027120324
0.27697249 "STANDING" 11 -0.010629768
0.276973 "STANDING" 15 -0.019157099
0.27697908 "STANDING" 5 -0.023169356
0.27698005 "STANDING" 10 -0.015782283
0.27698042 "SITTING" 27 -0.01636789
0.27698134 "STANDING" 26 -0.020475125
0.27698174 "SITTING" 28 -0.017933917
0.27698778 "SITTING" 3 -0.018260734
0.27698923 "SITTING" 14 -0.014017572
0.27699256 "WALKING" 30 0.03180717
0.27699358 "STANDING" 27 -0.018879667
0.27699583 "STANDING" 20 -0.016136861
0.27699958 "SITTING" 5 -0.02525726
0.27700281 "STANDING" 16 -0.016060982
0.27701205 "SITTING" 10 -0.0066920435
0.27701277 "STANDING" 18 -0.016070162
0.27701289 "LAYING" 27 -0.01732729
0.27701435 "SITTING" 23 -0.013394426
0.27701495 "STANDING" 29 -0.014439212
0.2770158 "SITTING" 11 -0.051637491
0.27701714 "WALKING_DOWNSTAIRS" 24 -0.0050341458
0.27701775 "WALKING_UPSTAIRS" 24 -0.00065544296
0.27701998 "SITTING" 12 -0.019899978
0.27702046 "STANDING" 18 -0.015994672
0.27702643 "SITTING" 24 -0.013712121
0.27702766 "SITTING" 30 -0.017122732
0.2770318 "STANDING" 23 -0.01025701
0.27703755 "SITTING" 15 -0.012527243
0.27703983 "SITTING" 15 -0.014186124
0.27704378 "SITTING" 24 -0.021323271
0.27704497 "STANDING" 2 -0.016760148
0.27705363 "WALKING_DOWNSTAIRS" 3 -0.025718815
0.27705586 "LAYING" 5 -0.017035388
0.27705644 "SITTING" 6 -0.019142645
0.2770617 "SITTING" 4 -0.01402073
0.27706765 "SITTING" 7 -0.012137821
0.27707062 "WALKING" 24 -0.016982906
0.27707068 "LAYING" 27 -0.01850945
0.27707224 "SITTING" 29 -0.012360026
0.27707234 "STANDING" 15 -0.012053199
0.27707425 "SITTING" 21 -0.0239202
0.27707557 "LAYING" 29 -0.017625773
0.27707567 "LAYING" 8 -0.018039482
0.27707629 "STANDING" 16 -0.016530801
0.27708505 "STANDING" 20 -0.016679517
0.27708569 "STANDING" 16 -0.019376825
0.27708668 "SITTING" 28 -0.017073663
0.27708688 "STANDING" 28 -0.021315523
0.27709422 "STANDING" 16 -0.014826141
0.27709444 "SITTING" 21 -0.015744723
0.27709863 "SITTING" 10 -0.015086621
0.27709958 "SITTING" 15 -0.014212882
0.27710055 "LAYING" 3 -0.017914596
0.27710335 "SITTING" 9 -0.018334334
0.27710382 "STANDING" 4 -0.013321072
0.27710451 "STANDING" 15 -0.018634693
0.27710557 "LAYING" 4 -0.015506359
0.2771078 "LAYING" 10 -0.025143618
0.27710831 "LAYING" 15 -0.016990547
0.27710837 "STANDING" 16 -0.036252682
0.2771087 "LAYING" 4 -0.017248532
0.27710898 "SITTING" 15 -0.013875953
0.27711033 "SITTING" 21 -0.010032805
0.27711307 "LAYING" 12 0.0047135997
0.27711425 "WALKING" 18 -0.024337554
0.27711575 "STANDING" 27 -0.022718678
0.27711631 "SITTING" 17 -0.01475519
0.27711887 "SITTING" 29 -0.015712144
0.27712095 "SITTING" 7 -0.014628849
0.27712578 "LAYING" 18 -0.016439466
0.27712611 "SITTING" 27 -0.017014427
0.27712772 "SITTING" 27 -0.017145037
0.27712781 "SITTING" 11 -0.018295248
0.27713114 "SITTING" 20 0.0010448868
0.27713271 "SITTING" 30 -0.016753029
0.27713381 "SITTING" 24 -0.019427979
0.27713397 "SITTING" 27 -0.016440323
0.27713723 "STANDING" 26 -0.017659284
0.27713833 "SITTING" 23 -0.01733339
0.27714164 "LAYING" 1 -0.01806797
0.27714428 "LAYING" 17 -0.0086056769
0.27714565 "SITTING" 24 -0.016190264
0.27714602 "STANDING" 29 -0.011244659
0.27714817 "LAYING" 2 -0.017613671
0.27714825 "LAYING" 16 -0.010851969
0.27714931 "WALKING" 24 0.0037089737
0.27715203 "SITTING" 6 -0.017201449
0.27715238 "STANDING" 1 -0.017983328
0.27715348 "SITTING" 26 -0.016434366
0.27715407 "STANDING" 11 -0.010614347
0.27715707 "SITTING" 24 -0.014446402
0.27716063 "STANDING" 10 -0.020861762
0.27716066 "LAYING" 15 -0.016835304
0.27716075 "STANDING" 15 -0.019894245
0.27716163 "LAYING" 16 -0.011691657
0.27716626 "SITTING" 9 -0.025708376
0.27716646 "STANDING" 5 0.00037391287
0.27716757 "SITTING" 16 -0.015056479
0.27717388 "STANDING" 9 -0.03414664
0.27717497 "STANDING" 1 -0.014712802
0.27717515 "STANDING" 27 -0.016800059
0.27717557 "SITTING" 15 -0.014216138
0.27717984 "STANDING" 20 -0.032902938
0.27718075 "SITTING" 10 -0.016217595
0.27718242 "STANDING" 27 -0.017877721
0.27718403 "STANDING" 6 -0.02097566
0.27718464 "LAYING" 27 -0.017764107
0.27718549 "STANDING" 30 -0.0029340684
0.2771858 "SITTING" 26 -0.017542121
0.27718603 "STANDING" 21 -0.021057287
0.27718664 "STANDING" 8 -0.022682687
0.27718902 "SITTING" 12 -0.017596248
0.27719286 "SITTING" 21 -0.01451172
0.27719385 "SITTING" 21 -0.012388945
0.2771948 "LAYING" 3 -0.018289354
0.27719532 "SITTING" 7 -0.016655782
0.27719877 "STANDING" 1 -0.01009785
0.27719882 "STANDING" 25 -0.013565973
0.27720126 "STANDING" 29 -0.017634127
0.27720301 "SITTING" 29 -0.018008076
0.27720682 "STANDING" 7 -0.015430554
0.27720721 "LAYING" 22 -0.020334984
0.27721069 "SITTING" 13 -0.015173898
0.27721213 "STANDING" 25 -0.017348073
0.27721428 "STANDING" 22 -0.0069843282
0.27721706 "LAYING" 27 -0.017168005
0.27721839 "LAYING" 4 -0.016698134
0.27721919 "SITTING" 13 -0.01320839
0.27721926 "STANDING" 16 -0.01625471
0.27722348 "LAYING" 27 -0.017358644
0.27722719 "STANDING" 24 -0.010899452
0.27723021 "LAYING" 22 -0.016262105
0.27723542 "SITTING" 2 -0.025677001
0.27723598 "LAYING" 8 -0.016211633
0.27724091 "SITTING" 2 -0.01767369
0.27724746 "LAYING" 27 -0.016019695
0.2772489 "STANDING" 10 -0.018150796
0.27725269 "STANDING" 27 -0.015754744
0.27725727 "SITTING" 18 -0.012293321
0.27725766 "SITTING" 1 -0.014249297
0.27725794 "SITTING" 29 -0.017145471
0.27725952 "SITTING" 4 -0.0048038739
0.27726427 "STANDING" 8 -0.015394575
0.27726429 "LAYING" 11 -0.017782125
0.27726533 "LAYING" 28 -0.014850033
0.27726736 "STANDING" 30 -0.01356557
0.27727055 "WALKING_DOWNSTAIRS" 24 0.0010843479
0.27727265 "STANDING" 12 -0.010683988
0.27727287 "SITTING" 20 -0.016560625
0.27727452 "SITTING" 1 -0.011693149
0.2772757 "STANDING" 19 -0.016645219
0.27727594 "LAYING" 5 -0.016585315
0.27727834 "STANDING" 21 -0.015176874
0.27728132 "STANDING" 26 -0.016017254
0.27728392 "SITTING" 7 -0.014193086
0.27728484 "LAYING" 13 -0.015074352
0.27728542 "STANDING" 26 -0.024693719
0.27728548 "STANDING" 13 -0.015721374
0.27728931 "SITTING" 24 -0.017512744
0.27728965 "STANDING" 15 -0.01741019
0.27728983 "SITTING" 4 -0.0099312438
0.27729094 "STANDING" 11 -0.017167414
0.27729125 "SITTING" 24 -0.013810439
0.27729272 "SITTING" 15 -0.015355791
0.27729342 "STANDING" 1 -0.021750698
0.27729439 "STANDING" 11 -0.028173312
0.27729664 "SITTING" 23 -0.017016063
0.27730095 "STANDING" 27 -0.015993721
0.27730171 "LAYING" 19 -0.019480872
0.27730205 "STANDING" 16 -0.020253744
0.27730208 "STANDING" 18 -0.010748557
0.27730571 "SITTING" 16 -0.016174737
0.27730623 "SITTING" 15 -0.017200732
0.27730823 "SITTING" 6 -0.014313531
0.27731027 "SITTING" 9 -0.015722833
0.27731107 "STANDING" 29 -0.022700053
0.27731463 "SITTING" 18 -0.016268486
0.27731469 "LAYING" 27 -0.016959634
0.27731664 "LAYING" 4 -0.017055974
0.27731838 "STANDING" 27 -0.016813149
0.27731965 "SITTING" 13 -0.016379875
0.27732007 "STANDING" 29 -0.014347253
0.27732183 "STANDING" 8 -0.022631432
0.27732193 "STANDING" 6 -0.016108109
0.27732543 "LAYING" 4 -0.018180619
0.27732739 "SITTING" 3 0.019990398
0.27732972 "SITTING" 21 -0.010057166
0.27733161 "LAYING" 18 -0.017806038
0.277341 "STANDING" 3 -0.016725672
0.27734106 "LAYING" 17 -0.013145487
0.27734354 "STANDING" 1 -0.01565033
0.27734395 "STANDING" 19 -0.010784934
0.27735124 "LAYING" 26 -0.017135021
0.27735292 "SITTING" 7 -0.015828807
0.27735415 "STANDING" 8 -0.01084381
0.27735518 "STANDING" 19 -0.019497008
0.27736149 "SITTING" 21 -0.014893663
0.27736566 "STANDING" 28 -0.015510949
0.27736638 "STANDING" 24 -0.016415989
0.27736678 "LAYING" 19 -0.015586157
0.27737146 "STANDING" 16 -0.014028328
0.27737695 "STANDING" 25 -0.010381945
0.27737757 "STANDING" 27 -0.013297714
0.27738349 "LAYING" 18 -0.020650585
0.27738661 "SITTING" 16 -0.013694841
0.27738754 "STANDING" 16 -0.034021473
0.27738905 "SITTING" 22 -0.019609723
0.2773892 "STANDING" 29 -0.019277267
0.27739146 "STANDING" 9 -0.018093314
0.27739187 "SITTING" 29 -0.017736503
0.27739362 "SITTING" 9 -0.019583914
0.27739375 "STANDING" 22 -0.012913734
0.27739418 "STANDING" 15 -0.018831636
0.2773964 "SITTING" 10 -0.01614897
0.27739954 "STANDING" 3 -0.015537024
0.27740026 "LAYING" 29 -0.016683941
0.27740118 "LAYING" 4 -0.017043803
0.27740299 "STANDING" 2 -0.017215318
0.27740308 "STANDING" 23 -0.018612098
0.2774042 "LAYING" 17 -0.023051515
0.27740442 "STANDING" 29 -0.025547622
0.27740466 "SITTING" 7 -0.015494072
0.27741447 "SITTING" 27 -0.017353321
0.27741453 "SITTING" 16 -0.017033282
0.2774149 "SITTING" 11 -0.020078894
0.27741684 "STANDING" 23 -0.016458208
0.27741718 "SITTING" 18 -0.01493495
0.27741748 "LAYING" 29 -0.016868291
0.27741771 "STANDING" 24 -0.021823784
0.27742101 "SITTING" 14 -0.018769467
0.27742411 "STANDING" 24 -0.021699511
0.27742856 "SITTING" 4 -0.057169731
0.27743094 "SITTING" 27 -0.015643287
0.27743154 "SITTING" 19 -0.017613593
0.27743154 "STANDING" 19 -0.0048706925
0.27743247 "STANDING" 1 -0.030488303
0.27743374 "STANDING" 25 -0.016645553
0.27743572 "LAYING" 11 -0.01737949
0.2774361 "LAYING" 5 -0.018239007
0.27743766 "STANDING" 20 -0.018812647
0.27743978 "STANDING" 15 -0.028085647
0.27744405 "SITTING" 27 -0.017989376
0.27744406 "STANDING" 26 -0.018081268
0.27744413 "STANDING" 15 -0.007489371
0.27744733 "SITTING" 10 -0.016085892
0.27744764 "SITTING" 25 -0.013928464
0.2774492 "SITTING" 5 -0.016718371
0.27745001 "STANDING" 3 -0.015213574
0.27745004 "STANDING" 21 -0.018281827
0.277452 "STANDING" 25 -0.018574484
0.27745207 "SITTING" 21 -0.014947796
0.27745213 "STANDING" 16 -0.024159229
0.27745455 "LAYING" 10 -0.017290036
0.27745584 "LAYING" 29 -0.017650921
0.27745739 "SITTING" 25 -0.015317416
0.27745853 "SITTING" 13 -0.017622735
0.27746041 "STANDING" 29 -0.020653222
0.27746102 "STANDING" 2 -0.01584543
0.27746121 "SITTING" 1 -0.017491016
0.27746157 "STANDING" 30 -0.014553326
0.27746164 "STANDING" 22 -0.0060609304
0.27746257 "STANDING" 20 -0.0040097758
0.27746348 "LAYING" 11 -0.01708769
0.27746419 "SITTING" 8 -0.014007809
0.27746452 "STANDING" 2 -0.022945736
0.27746478 "LAYING" 13 -0.017293729
0.27747051 "STANDING" 23 -0.015749506
0.27747294 "STANDING" 29 -0.012490167
0.27747325 "STANDING" 8 -0.0046501959
0.27747447 "SITTING" 25 -0.014424661
0.27747775 "LAYING" 2 -0.017918468
0.27747832 "STANDING" 15 -0.011844156
0.27747971 "STANDING" 11 -0.018174873
0.27748008 "STANDING" 27 -0.01711812
0.27748275 "LAYING" 4 -0.017005809
0.27748577 "STANDING" 28 -0.02208519
0.27749141 "STANDING" 20 -0.016006856
0.27749279 "STANDING" 26 -0.021679465
0.2775001 "SITTING" 21 -0.010909718
0.27750035 "LAYING" 18 -0.016241107
0.27750171 "STANDING" 11 -0.017188026
0.27750302 "STANDING" 11 -0.010058504
0.27750347 "SITTING" 16 -0.01801317
0.27750682 "STANDING" 24 -0.0031829139
0.27750858 "WALKING_UPSTAIRS" 12 -0.0069713658
0.27750957 "SITTING" 1 -0.016333594
0.27751085 "STANDING" 5 -0.018852345
0.27751169 "LAYING" 11 -0.017982689
0.27751354 "LAYING" 27 -0.016147393
0.27751716 "SITTING" 4 -0.0040593567
0.27752285 "STANDING" 15 -0.015124218
0.27752325 "STANDING" 16 -0.016059494
0.27752436 "SITTING" 25 -0.017507259
0.27752454 "SITTING" 23 -0.016888367
0.27752651 "LAYING" 17 -0.016072035
0.27752727 "STANDING" 22 -0.016275449
0.27752833 "SITTING" 16 -0.017234608
0.27752978 "STANDING" 27 -0.020663509
0.27753099 "STANDING" 18 -0.015711447
0.27753135 "STANDING" 10 -0.0052639224
0.27753325 "LAYING" 14 -0.019083651
0.27753373 "STANDING" 4 -0.048244353
0.27753804 "STANDING" 12 -0.018086691
0.27754198 "LAYING" 16 -0.015487887
0.27754209 "SITTING" 20 -0.029861682
0.27754269 "SITTING" 14 -0.015022443
0.27755079 "STANDING" 9 -0.014363712
0.27755117 "STANDING" 25 -0.02176511
0.27755834 "STANDING" 19 -0.028121783
0.27756171 "STANDING" 1 -0.014318487
0.27756332 "SITTING" 5 -0.017451
0.27756343 "STANDING" 17 -0.017264046
0.27756612 "LAYING" 8 -0.019823137
0.27756883 "STANDING" 8 -0.017125741
0.2775705 "LAYING" 11 -0.017414394
0.2775731 "SITTING" 18 -0.017171272
0.277574 "SITTING" 25 -0.012997641
0.27757833 "SITTING" 9 -0.014380308
0.27758017 "SITTING" 19 -0.015674045
0.27758018 "SITTING" 25 -0.020220387
0.27758027 "STANDING" 22 -0.019179659
0.27758237 "STANDING" 12 -0.023747949
0.27758272 "SITTING" 25 -0.018826356
0.27758461 "SITTING" 11 -0.009601657
0.27758551 "SITTING" 5 -0.016666574
0.27758644 "SITTING" 10 -0.018654374
0.27758758 "SITTING" 3 -0.026988376
0.27759271 "SITTING" 10 -0.016958833
0.2775937 "LAYING" 15 -0.018201239
0.27759491 "SITTING" 14 -0.017792035
0.27759559 "STANDING" 25 -0.028046601
0.27760021 "SITTING" 29 -0.017045771
0.277601 "LAYING" 11 -0.017091002
0.27760193 "SITTING" 29 -0.010130682
0.27760286 "WALKING_UPSTAIRS" 28 -0.035325897
0.27760406 "SITTING" 7 -0.016102545
0.27760421 "STANDING" 22 -0.012974293
0.2776073 "STANDING" 27 -0.022312605
0.27760762 "SITTING" 27 -0.017442877
0.2776083 "STANDING" 29 -0.013200875
0.27761078 "WALKING_DOWNSTAIRS" 26 0.012051747
0.27761252 "SITTING" 18 -0.014202537
0.27761312 "STANDING" 13 -0.017970806
0.27761613 "STANDING" 7 -0.0096412926
0.27761741 "LAYING" 16 -0.015593186
0.27761816 "WALKING_UPSTAIRS" 18 0.0052778037
0.27762025 "LAYING" 10 -0.017905423
0.27762148 "STANDING" 9 -0.016452603
0.27762417 "STANDING" 21 -0.02028664
0.27762702 "STANDING" 18 -0.017875245
0.27763013 "LAYING" 29 -0.01653055
0.27763311 "WALKING_DOWNSTAIRS" 1 -0.03726758
0.27763685 "STANDING" 19 -0.017290955
0.27763741 "SITTING" 11 -0.017284183
0.27764167 "STANDING" 27 -0.016895883
0.27764222 "WALKING_UPSTAIRS" 3 -0.043879138
0.27764316 "STANDING" 26 -0.010268025
0.27764618 "STANDING" 26 -0.01180609
0.27765025 "LAYING" 18 -0.015941246
0.27765442 "SITTING" 12 -0.0036220686
0.2776553 "SITTING" 18 -0.017433358
0.27766128 "SITTING" 3 -0.017271065
0.27767429 "LAYING" 6 -0.017511224
0.27767523 "SITTING" 2 -0.012379484
0.27767569 "SITTING" 11 -0.017657452
0.27767575 "STANDING" 30 0.01102052
0.277678 "LAYING" 19 -0.017162346
0.2776793 "SITTING" 12 -0.014532149
0.27768061 "LAYING" 5 -0.017184883
0.27768107 "STANDING" 18 -0.023865235
0.27768142 "STANDING" 25 -0.018777111
0.27768305 "STANDING" 27 -0.021162545
0.27768369 "SITTING" 21 -0.01410612
0.27768661 "STANDING" 22 -0.021567134
0.2776884 "SITTING" 14 -0.010203534
0.27768895 "SITTING" 11 -0.017043545
0.27769276 "SITTING" 19 -0.018471868
0.27769703 "STANDING" 21 -0.018802663
0.2777001 "LAYING" 11 -0.016773488
0.27770711 "WALKING" 30 -0.01847505
0.27770711 "SITTING" 5 -0.0065165993
0.27770925 "WALKING" 25 -0.053919218
0.27771032 "LAYING" 19 -0.016805598
0.27771033 "SITTING" 29 -0.012810455
0.27771036 "SITTING" 26 -0.01792587
0.27771076 "LAYING" 5 -0.016514386
0.27771105 "LAYING" 3 -0.017850354
0.27771111 "WALKING_UPSTAIRS" 1 -0.0089315038
0.27771196 "STANDING" 26 -0.013600536
0.27771205 "STANDING" 25 -0.014836892
0.27771536 "SITTING" 3 -0.017965805
0.27771646 "STANDING" 25 -0.016573562
0.27771762 "STANDING" 13 -0.0078497047
0.27771823 "SITTING" 20 -0.019736454
0.27771845 "LAYING" 11 -0.01617478
0.27772008 "SITTING" 26 -0.016286482
0.27772158 "STANDING" 20 -0.019073797
0.27772264 "SITTING" 11 -0.015921104
0.27772382 "SITTING" 18 -0.018233775
0.27772583 "STANDING" 13 -0.019030226
0.27772636 "STANDING" 29 -0.017589445
0.27772923 "STANDING" 30 -0.0042466223
0.27773106 "STANDING" 1 -0.018210718
0.27773115 "SITTING" 26 -0.016288294
0.27773204 "LAYING" 30 -0.016141234
0.27773337 "SITTING" 21 -0.013004617
0.2777346 "SITTING" 22 -0.015999437
0.27773595 "SITTING" 20 -0.021585259
0.27773628 "STANDING" 16 -0.01789148
0.27773845 "LAYING" 18 -0.016136318
0.2777386 "STANDING" 27 -0.016597723
0.27774373 "SITTING" 20 -0.010012272
0.27774687 "SITTING" 26 -0.011657392
0.27774895 "LAYING" 13 -0.016500829
0.27775354 "LAYING" 8 -0.016446998
0.27775584 "SITTING" 7 -0.0064460254
0.27775683 "STANDING" 16 -0.020065272
0.27775839 "WALKING" 30 0.0059125598
0.27775886 "LAYING" 21 -0.01675109
0.27776025 "LAYING" 19 -0.016209581
0.27776035 "SITTING" 12 -0.017353362
0.277761 "STANDING" 19 -0.012467767
0.27776525 "STANDING" 28 -0.010689353
0.27776575 "SITTING" 28 -0.01724933
0.27776949 "WALKING" 13 -0.0046397107
0.27776965 "STANDING" 29 -0.020321806
0.27777042 "LAYING" 28 -0.016950272
0.27777046 "STANDING" 6 -0.013457224
0.2777707 "SITTING" 20 -0.01893374
0.27777234 "STANDING" 30 -0.021126584
0.27777376 "SITTING" 14 -0.017169995
0.27777839 "STANDING" 30 -0.02043611
0.2777796 "SITTING" 21 -0.014836893
0.27777996 "STANDING" 26 -0.016646326
0.27778196 "SITTING" 1 -0.015873588
0.27778224 "SITTING" 5 -0.018335158
0.27778911 "SITTING" 25 -0.012542642
0.27778962 "SITTING" 14 -0.018174256
0.27779122 "STANDING" 9 -0.016819976
0.2777969 "STANDING" 26 -0.018762326
0.27779827 "STANDING" 27 -0.015101514
0.27780382 "STANDING" 8 -0.014410313
0.27780474 "STANDING" 15 -0.022717661
0.27780483 "SITTING" 4 -0.036323811
0.27780795 "STANDING" 29 -0.0097344391
0.27780865 "LAYING" 18 -0.017104855
0.27781441 "WALKING_UPSTAIRS" 26 -0.025121911
0.27781516 "STANDING" 27 -0.016905954
0.27781526 "LAYING" 29 -0.016957911
0.27781849 "SITTING" 10 -0.016002335
0.27781889 "SITTING" 12 -0.013993595
0.2778192 "LAYING" 23 -0.015024532
0.27782292 "WALKING_UPSTAIRS" 21 -0.00074355491
0.27782874 "STANDING" 11 -0.014463267
0.27783021 "LAYING" 1 -0.017684054
0.27783083 "STANDING" 17 -0.016453078
0.27783184 "LAYING" 30 -0.017769268
0.27783561 "STANDING" 26 -0.018590572
0.27783685 "LAYING" 16 -0.02838751
0.27783733 "STANDING" 21 -0.015504232
0.27783859 "STANDING" 20 -0.017440874
0.27783963 "SITTING" 26 -0.01791803
0.27784448 "STANDING" 10 -0.022809883
0.27784582 "LAYING" 26 -0.01556039
0.27784935 "SITTING" 23 -0.018109759
0.27785117 "LAYING" 19 -0.016397777
0.2778551 "STANDING" 29 -0.01228882
0.27785668 "SITTING" 22 -0.019187342
0.27785866 "LAYING" 19 -0.017172139
0.27785894 "STANDING" 23 -0.0097679938
0.27786314 "STANDING" 30 -0.040286074
0.27786818 "WALKING" 16 -0.0032640758
0.27786886 "SITTING" 5 -0.017912133
0.27787396 "STANDING" 15 -0.021116285
0.27787675 "LAYING" 29 -0.016547167
0.2778773 "STANDING" 8 -0.017284606
0.27787759 "SITTING" 17 -0.018484826
0.2778795 "STANDING" 6 -0.017625695
0.27788045 "SITTING" 3 -0.017338655
0.27788523 "STANDING" 9 -0.017263995
0.27788615 "STANDING" 11 -0.013002594
0.27788663 "STANDING" 24 -0.018034788
0.27788779 "SITTING" 25 -0.018180212
0.27789082 "STANDING" 26 -0.021137355
0.27789328 "LAYING" 15 -0.018454985
0.27789387 "STANDING" 26 -0.015032385
0.27789404 "SITTING" 24 -0.014281476
0.27789645 "STANDING" 11 -0.018229618
0.2778969 "LAYING" 26 -0.016941377
0.27789697 "SITTING" 3 -0.016519861
0.27789993 "SITTING" 29 -0.017575565
0.27790054 "STANDING" 16 -0.017920961
0.27790128 "STANDING" 28 -0.018393698
0.27790186 "STANDING" 29 -0.016705835
0.27790605 "WALKING_DOWNSTAIRS" 18 -0.028245678
0.27790646 "SITTING" 1 -0.017143471
0.27790904 "LAYING" 11 -0.01647949
0.27790918 "STANDING" 29 -0.019376663
0.27790937 "SITTING" 13 -0.016053978
0.27791044 "SITTING" 12 -0.015985629
0.27791364 "STANDING" 27 -0.020981205
0.27791534 "SITTING" 23 -0.016195414
0.27791609 "STANDING" 9 -0.019429304
0.27792071 "SITTING" 9 -0.011670313
0.27792121 "STANDING" 2 -0.016941868
0.27792362 "LAYING" 10 -0.026783183
0.27792363 "SITTING" 17 -0.017124675
0.27792509 "SITTING" 15 -0.018677417
0.27792867 "SITTING" 5 -0.019371201
0.27792918 "STANDING" 29 -0.019616478
0.27793646 "LAYING" 13 -0.10519994
0.27793665 "LAYING" 22 -0.1043544
0.27793725 "SITTING" 11 -0.018021608
0.27794403 "SITTING" 10 -0.01640824
0.27794718 "SITTING" 24 -0.021888732
0.2779478 "STANDING" 12 -0.0076195278
0.27794935 "STANDING" 11 -0.010034447
0.27795186 "SITTING" 27 -0.018035918
0.27795294 "STANDING" 26 -0.030306528
0.27795309 "SITTING" 30 -0.0098182116
0.27795464 "STANDING" 12 -0.018968885
0.27795738 "SITTING" 5 -0.017634022
0.27795913 "SITTING" 25 -0.018161586
0.27796088 "SITTING" 21 -0.015224168
0.27796276 "STANDING" 1 -0.015040946
0.27796346 "STANDING" 29 -0.017687361
0.27796537 "SITTING" 17 -0.013426962
0.2779664 "SITTING" 13 -0.01609872
0.27796689 "SITTING" 4 0.0002353859
0.27797071 "STANDING" 18 -0.018318954
0.27797192 "STANDING" 20 -0.022012655
0.2779731 "STANDING" 18 -0.027119155
0.27797458 "STANDING" 29 -0.014064725
0.27797555 "STANDING" 8 -0.016674087
0.27797808 "LAYING" 7 -0.018280513
0.27797958 "SITTING" 14 -0.019819904
0.27798022 "LAYING" 20 -0.017221067
0.2779806 "LAYING" 13 -0.016639031
0.27798303 "SITTING" 19 -0.016112018
0.27798405 "SITTING" 1 -0.017867041
0.27798524 "STANDING" 7 -0.0038407141
0.2779879 "SITTING" 20 -0.016370392
0.2779903 "STANDING" 26 -0.01383186
0.27799095 "STANDING" 19 -0.019155389
0.27799105 "SITTING" 18 -0.017759132
0.27799337 "SITTING" 10 -0.017051708
0.27799381 "STANDING" 4 -0.0052553965
0.27799455 "LAYING" 19 -0.017542808
0.27799466 "STANDING" 25 -0.019994808
0.27799739 "SITTING" 4 -0.01328597
0.27799745 "SITTING" 21 -0.016732803
0.27799997 "LAYING" 18 -0.017198082
0.27800654 "LAYING" 1 -0.01780317
0.27800726 "STANDING" 16 -0.018690608
0.27801052 "STANDING" 26 -0.022789622
0.27801422 "STANDING" 25 -0.021939889
0.27801747 "SITTING" 24 -0.015543735
0.27801893 "LAYING" 18 -0.017967047
0.27801964 "LAYING" 18 -0.017597684
0.27802241 "SITTING" 23 -0.017038476
0.27802325 "SITTING" 7 -0.025114053
0.27802477 "LAYING" 3 -0.01727334
0.27802502 "STANDING" 5 -0.017025198
0.27802531 "SITTING" 16 -0.01699387
0.27802603 "STANDING" 12 -0.014839273
0.27802772 "SITTING" 20 -0.01620712
0.27802878 "SITTING" 27 -0.015717983
0.27802904 "STANDING" 19 -0.013203043
0.27802932 "STANDING" 27 -0.014771515
0.27803294 "LAYING" 5 -0.017393378
0.27803348 "STANDING" 29 -0.016207409
0.27803411 "STANDING" 6 -0.013923072
0.27803438 "SITTING" 18 -0.0102721
0.27803496 "STANDING" 8 -0.01747052
0.27803836 "STANDING" 17 -0.019016531
0.27803976 "STANDING" 9 -0.0077785623
0.27804002 "LAYING" 19 -0.018113477
0.27804236 "SITTING" 9 -0.0091856562
